shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.23247,-1.516006,12
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.23847,-1.516059,13
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.243736,-1.518088,14
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.249294,-1.52303,15
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.257442,-1.520309,16
"NAOLIBORG:JourneyPattern:1_D87C78E4AA2E47073CB0051AF2AD4C8A",47.25885,-1.524931,17
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.224716,-1.519776,0
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.22695,-1.518558,1
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.23247,-1.516006,2
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.23847,-1.516059,3
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.243736,-1.518088,4
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.249294,-1.52303,5
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.257442,-1.520309,6
"NAOLIBORG:JourneyPattern:1_75A4A22AE5FA2966174374AE020F4CD1",47.25885,-1.524931,7
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.219555,-1.533415,0
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.218735,-1.537714,1
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.21786,-1.542788,2
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.2162,-1.547561,3
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.214565,-1.5526,4
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.213547,-1.556233,5
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.211098,-1.561086,6
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.20885,-1.567797,7
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.207066,-1.573381,8
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.207645,-1.581985,9
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.209473,-1.588817,10
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.209644,-1.595802,11
"NAOLIBORG:JourneyPattern:1_08A42047670EA04D736578E549BE3007",47.21011,-1.603161,12
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.258766,-1.524249,0
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.257217,-1.520553,1
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.24872,-1.522235,2
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.243397,-1.518072,3
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.238125,-1.516043,4
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.232174,-1.516233,5
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.22665,-1.518813,6
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.224316,-1.520172,7
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.221127,-1.524746,8
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.219555,-1.533415,9
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.218735,-1.537714,10
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.21786,-1.542788,11
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.2162,-1.547561,12
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.214565,-1.5526,13
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.213547,-1.556233,14
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.211098,-1.561086,15
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.20885,-1.567797,16
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.207066,-1.573381,17
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.207645,-1.581985,18
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.209473,-1.588817,19
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.209644,-1.595802,20
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.206795,-1.600541,21
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.204926,-1.605213,22
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.206795,-1.609874,23
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.208893,-1.611312,24
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.21188,-1.608858,25
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.214752,-1.608311,26
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.217705,-1.61387,27
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.21916,-1.620745,28
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.22062,-1.628177,29
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.221504,-1.632787,30
"NAOLIBORG:JourneyPattern:1_48CB53122C4890E87A292D6D6586E6C5",47.222137,-1.638233,31
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.207066,-1.573381,0
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.207645,-1.581985,1
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.209473,-1.588817,2
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.209644,-1.595802,3
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.206795,-1.600541,4
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.204926,-1.605213,5
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.206795,-1.609874,6
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.208893,-1.611312,7
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.21188,-1.608858,8
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.214752,-1.608311,9
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.217705,-1.61387,10
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.21916,-1.620745,11
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.22062,-1.628177,12
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.221504,-1.632787,13
"NAOLIBORG:JourneyPattern:1_C01E4F2BAFF7B494CFADAA5B570BD29F",47.222137,-1.638233,14
"NAOLIBORG:JourneyPattern:1_5A4A92D85A542A14EA7DD16F1D11B8AB",47.259243,-1.54662,0
"NAOLIBORG:JourneyPattern:1_5A4A92D85A542A14EA7DD16F1D11B8AB",47.253174,-1.530138,1
"NAOLIBORG:JourneyPattern:1_5A4A92D85A542A14EA7DD16F1D11B8AB",47.24872,-1.522235,2
"NAOLIBORG:JourneyPattern:1_5A4A92D85A542A14EA7DD16F1D11B8AB",47.243397,-1.518072,3
"NAOLIBORG:JourneyPattern:1_5A4A92D85A542A14EA7DD16F1D11B8AB",47.238125,-1.516043,4
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.219555,-1.533415,0
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.218735,-1.537714,1
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.21786,-1.542788,2
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.2162,-1.547561,3
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.214565,-1.5526,4
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.213547,-1.556233,5
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.211098,-1.561086,6
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.20885,-1.567797,7
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.207066,-1.573381,8
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.207645,-1.581985,9
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.209473,-1.588817,10
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.209644,-1.595802,11
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.206795,-1.600541,12
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.204926,-1.605213,13
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.206795,-1.609874,14
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.208893,-1.611312,15
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.21188,-1.608858,16
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.214752,-1.608311,17
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.217705,-1.61387,18
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.21916,-1.620745,19
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.22062,-1.628177,20
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.221504,-1.632787,21
"NAOLIBORG:JourneyPattern:1_DC4714D99B5A8D24F48281C591EBE04E",47.222137,-1.638233,22
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.224716,-1.519776,0
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.22695,-1.518558,1
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.23247,-1.516006,2
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.23847,-1.516059,3
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.243736,-1.518088,4
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.249294,-1.52303,5
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.253357,-1.530557,6
"NAOLIBORG:JourneyPattern:1_02910D5279EB25015BA9E8CABF364245",47.259453,-1.547014,7
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.22201,-1.637673,0
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.22139,-1.632455,1
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.220448,-1.62775,2
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.218983,-1.620207,3
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.21753,-1.613428,4
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.214417,-1.607922,5
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.21149,-1.609247,6
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.208576,-1.611706,7
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.206505,-1.609389,8
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.20466,-1.604794,9
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.207146,-1.599946,10
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.209644,-1.595155,11
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.209213,-1.588297,12
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.207474,-1.581572,13
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.207073,-1.572917,14
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.208916,-1.567305,15
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.211205,-1.560598,16
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.213585,-1.555924,17
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.2146,-1.552095,18
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.216293,-1.547127,19
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.217842,-1.542299,20
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.218784,-1.537123,21
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.21957,-1.53302,22
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.22126,-1.524274,23
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.224716,-1.519776,24
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.22695,-1.518558,25
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.23247,-1.516006,26
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.23847,-1.516059,27
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.243736,-1.518088,28
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.249294,-1.52303,29
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.257442,-1.520309,30
"NAOLIBORG:JourneyPattern:1_D66AD3402C82C90B29223C0705DA3364",47.25885,-1.524931,31
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.258766,-1.524249,0
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.257217,-1.520553,1
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.24872,-1.522235,2
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.243397,-1.518072,3
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.238125,-1.516043,4
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.232174,-1.516233,5
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.22665,-1.518813,6
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.224316,-1.520172,7
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.221127,-1.524746,8
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.219555,-1.533415,9
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.218735,-1.537714,10
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.21786,-1.542788,11
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.2162,-1.547561,12
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.214565,-1.5526,13
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.213547,-1.556233,14
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.211098,-1.561086,15
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.20885,-1.567797,16
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.207066,-1.573381,17
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.207645,-1.581985,18
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.209473,-1.588817,19
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.209644,-1.595802,20
"NAOLIBORG:JourneyPattern:1_6D3F5B373070B71B6FB451B9649B9CD8",47.21011,-1.603161,21
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.213547,-1.556233,0
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.211098,-1.561086,1
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.20885,-1.567797,2
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.207066,-1.573381,3
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.207645,-1.581985,4
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.209473,-1.588817,5
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.209644,-1.595802,6
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.206795,-1.600541,7
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.204926,-1.605213,8
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.206795,-1.609874,9
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.208893,-1.611312,10
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.21188,-1.608858,11
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.214752,-1.608311,12
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.217705,-1.61387,13
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.21916,-1.620745,14
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.22062,-1.628177,15
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.221504,-1.632787,16
"NAOLIBORG:JourneyPattern:1_AF4C946B5DE232A1D1B160D39F324E7E",47.222137,-1.638233,17
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.258766,-1.524249,0
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.257217,-1.520553,1
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.24872,-1.522235,2
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.243397,-1.518072,3
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.238125,-1.516043,4
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.232174,-1.516233,5
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.22665,-1.518813,6
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.224316,-1.520172,7
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.221127,-1.524746,8
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.219555,-1.533415,9
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.218735,-1.537714,10
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.21786,-1.542788,11
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.2162,-1.547561,12
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.214565,-1.5526,13
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.213547,-1.556233,14
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.211098,-1.561086,15
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.20885,-1.567797,16
"NAOLIBORG:JourneyPattern:1_F723718078C9D8DC7BEC675A0DDB0D27",47.207066,-1.573381,17
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.22201,-1.637673,0
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.22139,-1.632455,1
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.220448,-1.62775,2
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.218983,-1.620207,3
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.21753,-1.613428,4
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.214417,-1.607922,5
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.21149,-1.609247,6
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.208576,-1.611706,7
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.206505,-1.609389,8
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.20466,-1.604794,9
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.207146,-1.599946,10
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.209644,-1.595155,11
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.209213,-1.588297,12
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.207474,-1.581572,13
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.207073,-1.572917,14
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.208916,-1.567305,15
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.211205,-1.560598,16
"NAOLIBORG:JourneyPattern:1_701EE2182BF53C52E35691F2555DA8D2",47.213585,-1.555924,17
"NAOLIBORG:JourneyPattern:1_55F80F911A1DAC1C35FBF9EF45C5FD63",47.23847,-1.516059,0
"NAOLIBORG:JourneyPattern:1_55F80F911A1DAC1C35FBF9EF45C5FD63",47.243736,-1.518088,1
"NAOLIBORG:JourneyPattern:1_55F80F911A1DAC1C35FBF9EF45C5FD63",47.249294,-1.52303,2
"NAOLIBORG:JourneyPattern:1_55F80F911A1DAC1C35FBF9EF45C5FD63",47.257442,-1.520309,3
"NAOLIBORG:JourneyPattern:1_55F80F911A1DAC1C35FBF9EF45C5FD63",47.25885,-1.524931,4
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.22201,-1.637673,0
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.22139,-1.632455,1
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.220448,-1.62775,2
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.218983,-1.620207,3
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.21753,-1.613428,4
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.214417,-1.607922,5
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.21149,-1.609247,6
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.208576,-1.611706,7
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.206505,-1.609389,8
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.20466,-1.604794,9
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.207146,-1.599946,10
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.209644,-1.595155,11
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.209213,-1.588297,12
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.207474,-1.581572,13
"NAOLIBORG:JourneyPattern:1_545DD832F243E55B744A636EBC629D3D",47.207073,-1.572917,14
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.259243,-1.54662,0
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.253174,-1.530138,1
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.24872,-1.522235,2
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.243397,-1.518072,3
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.238125,-1.516043,4
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.232174,-1.516233,5
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.22665,-1.518813,6
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.224316,-1.520172,7
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.221127,-1.524746,8
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.219555,-1.533415,9
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.218735,-1.537714,10
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.21786,-1.542788,11
"NAOLIBORG:JourneyPattern:1_D976D6A29BF993A46C3148EFD3AE6667",47.2162,-1.547561,12
