stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"FR_NAOLIB:Quay:2403",,"Bourdonnais","Bourdonnais",,47.206417,-1.579507,"",,0,"FR_NAOLIB:StopPlace:1035",,1,,
"FR_NAOLIB:Quay:2887",,"Mellinet",,,47.211758,-1.577942,,,0,"FR_NAOLIB:StopPlace:195",,1,,
"FR_NAOLIB:Quay:1556",,"Classerie","Classerie",,47.168182,-1.558764,"",,0,"FR_NAOLIB:StopPlace:637",,1,,
"FR_NAOLIB:Quay:2409",,"Plessis Tison","Pléssis Tison",,47.236572,-1.533634,"",,0,"FR_NAOLIB:StopPlace:1038",,1,,
"FR_NAOLIB:Quay:2408",,"St-Aignan","St-Aignan",,47.208221,-1.578383,"",,0,"FR_NAOLIB:StopPlace:1037",,1,,
"FR_NAOLIB:Quay:2407",,"St-Aignan","St-Aignan",,47.208008,-1.578387,"",,0,"FR_NAOLIB:StopPlace:1037",,1,,
"FR_NAOLIB:Quay:1562",,"Poyaux","Poyaux",,47.166626,-1.531102,"",,0,"FR_NAOLIB:StopPlace:640",,2,,
"FR_NAOLIB:Quay:2893",,"Île Macé",,,47.192738,-1.553857,,,0,"FR_NAOLIB:StopPlace:1154",,2,,
"FR_NAOLIB:Quay:1561",,"Bel Être","Bel Être",,47.179218,-1.567620,"",,0,"FR_NAOLIB:StopPlace:639",,2,,
"FR_NAOLIB:Quay:2892",,"Île Macé",,,47.192879,-1.554013,,,0,"FR_NAOLIB:StopPlace:1154",,2,,
"FR_NAOLIB:Quay:2891",,"Mangin",,,47.200279,-1.544452,,,0,"FR_NAOLIB:StopPlace:522",,2,,
"FR_NAOLIB:Quay:1560",,"Bel Être","Bel Être",,47.179459,-1.567597,"",,0,"FR_NAOLIB:StopPlace:639",,2,,
"FR_NAOLIB:Quay:2890",,"Greneraie",,,47.199753,-1.531957,,,0,"FR_NAOLIB:StopPlace:467",,2,,
"FR_NAOLIB:Quay:2413",,"Chanzy","Chanzy",,47.224148,-1.544898,"",,0,"FR_NAOLIB:StopPlace:1040",,1,,
"FR_NAOLIB:Quay:1566",,"Robinière","Robinière",,47.163643,-1.535543,"",,0,"FR_NAOLIB:StopPlace:641",,2,,
"FR_NAOLIB:Quay:2412",,"Chalâtres","Chalâtres",,47.231850,-1.537832,"",,0,"FR_NAOLIB:StopPlace:1039",,1,,
"FR_NAOLIB:Quay:1565",,"Robinière","Robinière",,47.164780,-1.536177,"",,0,"FR_NAOLIB:StopPlace:641",,2,,
"FR_NAOLIB:Quay:2411",,"Chalâtres","Chalâtres",,47.231026,-1.538776,"",,0,"FR_NAOLIB:StopPlace:1039",,1,,
"FR_NAOLIB:Quay:1564",,"Robinière","Robinière",,47.163651,-1.535533,"",,0,"FR_NAOLIB:StopPlace:641",,2,,
"FR_NAOLIB:Quay:2410",,"Plessis Tison","Pléssis Tison",,47.236649,-1.533468,"",,0,"FR_NAOLIB:StopPlace:1038",,1,,
"FR_NAOLIB:Quay:1563",,"Poyaux","Poyaux",,47.166775,-1.530468,"",,0,"FR_NAOLIB:StopPlace:640",,2,,
"FR_NAOLIB:Quay:658",,"Vincent Scotto","Vincent Scautto",,47.251545,-1.567465,"",,0,"FR_NAOLIB:StopPlace:254",,2,,
"FR_NAOLIB:Quay:659",,"Vincent Scotto","Vincent Scautto",,47.251644,-1.565961,"",,0,"FR_NAOLIB:StopPlace:254",,2,,
"FR_NAOLIB:Quay:656",,"Vrière","Vrière",,47.282188,-1.556117,"",,0,"FR_NAOLIB:StopPlace:253",,1,,
"FR_NAOLIB:Quay:657",,"Vrière","Vrière",,47.282978,-1.556235,"",,0,"FR_NAOLIB:StopPlace:253",,1,,
"FR_NAOLIB:Quay:654",,"La Source","La Source",,47.305691,-1.551642,"",,0,"FR_NAOLIB:StopPlace:252",,1,,
"FR_NAOLIB:Quay:655",,"La Source","La Source",,47.305542,-1.551722,"",,0,"FR_NAOLIB:StopPlace:252",,1,,
"FR_NAOLIB:Quay:201",,"Toutes Aides","Toutes zAides",,47.226475,-1.523471,"",,0,"FR_NAOLIB:StopPlace:50",,1,,
"FR_NAOLIB:Quay:685",,"Monge - Chauvinière","Monge Chauvinière",,47.253696,-1.573972,"",,0,"FR_NAOLIB:StopPlace:266",,2,,
"FR_NAOLIB:Quay:202",,"Toutes Aides","Toutes zAides",,47.226055,-1.523045,"",,0,"FR_NAOLIB:StopPlace:50",,1,,
"FR_NAOLIB:Quay:686",,"Monge - Chauvinière","Monge Chauvinière",,47.253597,-1.574526,"",,0,"FR_NAOLIB:StopPlace:266",,2,,
"FR_NAOLIB:Quay:683",,"Léo Lagrange","Léo Lagrange",,47.296997,-1.555336,"",,0,"FR_NAOLIB:StopPlace:265",,1,,
"FR_NAOLIB:Quay:684",,"Léo Lagrange","Léo Lagrange",,47.297318,-1.554849,"",,0,"FR_NAOLIB:StopPlace:265",,1,,
"FR_NAOLIB:Quay:200",,"Toutes Aides","Toutes zAides",,47.226212,-1.521883,"",,0,"FR_NAOLIB:StopPlace:50",,1,,
"FR_NAOLIB:Quay:681",,"Perrières","Perrières",,47.309418,-1.552134,"",,0,"FR_NAOLIB:StopPlace:264",,1,,
"FR_NAOLIB:Quay:682",,"Perrières","Perrières",,47.309864,-1.551509,"",,0,"FR_NAOLIB:StopPlace:264",,1,,
"FR_NAOLIB:Quay:680",,"La Chapelle Aulnay","La Chapelle Aulnay",,47.308365,-1.543359,"",,0,"FR_NAOLIB:StopPlace:263",,1,,
"FR_NAOLIB:Quay:2439",,"Le Nain","Le Nain",,47.226585,-1.600972,"",,0,"FR_NAOLIB:StopPlace:1053",,1,,
"FR_NAOLIB:Quay:1107",,"Papotière","Papotière",,47.239918,-1.497358,"",,0,"FR_NAOLIB:StopPlace:453",,1,,
"FR_NAOLIB:Quay:2438",,"Chauvinière","Chauvinière",,47.251598,-1.572106,"",,0,"FR_NAOLIB:StopPlace:1052",,1,,
"FR_NAOLIB:Quay:1108",,"Papotière","Papotière",,47.239960,-1.497144,"",,0,"FR_NAOLIB:StopPlace:453",,1,,
"FR_NAOLIB:Quay:2437",,"Chauvinière","Chauvinière",,47.251465,-1.572065,"",,0,"FR_NAOLIB:StopPlace:1052",,1,,
"FR_NAOLIB:Quay:1105",,"Chaupières","Chopières",,47.242649,-1.495051,"",,0,"FR_NAOLIB:StopPlace:452",,1,,
"FR_NAOLIB:Quay:2436",,"La Close","La Close",,47.241699,-1.573627,"",,0,"FR_NAOLIB:StopPlace:1051",,1,,
"FR_NAOLIB:Quay:1106",,"Chaupières","Chopières",,47.242867,-1.495010,"",,0,"FR_NAOLIB:StopPlace:452",,1,,
"FR_NAOLIB:Quay:1109",,"Lycée Rieffel","Lycée Rieffel",,47.255455,-1.642432,"",,0,"FR_NAOLIB:StopPlace:454",,1,,
"FR_NAOLIB:Quay:2442",,"Abel Durand","Abel Durand",,47.220219,-1.603392,"",,0,"FR_NAOLIB:StopPlace:1054",,1,,
"FR_NAOLIB:Quay:1595",,"Paix","Paix",,47.183002,-1.592294,"",,0,"FR_NAOLIB:StopPlace:655",,2,,
"FR_NAOLIB:Quay:1110",,"Lycée Rieffel","Lycée Rieffel",,47.255440,-1.642775,"",,0,"FR_NAOLIB:StopPlace:454",,1,,
"FR_NAOLIB:Quay:2441",,"Abel Durand","Abel Durand",,47.220058,-1.603253,"",,0,"FR_NAOLIB:StopPlace:1054",,1,,
"FR_NAOLIB:Quay:1594",,"Sorin","Sorin",,47.195179,-1.567909,"",,0,"FR_NAOLIB:StopPlace:654",,2,,
"FR_NAOLIB:Quay:1111",,"Croisy","Croizy",,47.253788,-1.627296,"",,0,"FR_NAOLIB:StopPlace:455",,2,,
"FR_NAOLIB:Quay:2440",,"Le Nain","Le Nain",,47.227077,-1.600486,"",,0,"FR_NAOLIB:StopPlace:1053",,1,,
"FR_NAOLIB:Quay:1593",,"Sorin","Sorin",,47.195328,-1.567856,"",,0,"FR_NAOLIB:StopPlace:654",,2,,
"FR_NAOLIB:Quay:1592",,"Mairie de Bouguenais","Mairie de Bouguenais",,47.178974,-1.619192,"",,0,"FR_NAOLIB:StopPlace:653",,2,,
"FR_NAOLIB:Quay:2446",,"Colonac","Colonac",,47.225075,-1.602823,"",,0,"FR_NAOLIB:StopPlace:1056",,1,,
"FR_NAOLIB:Quay:1599",,"Houmaille","Houmaille",,47.189026,-1.586932,"",,0,"FR_NAOLIB:StopPlace:657",,2,,
"FR_NAOLIB:Quay:1114",,"Les Lions","Les Lions",,47.249847,-1.615498,"",,0,"FR_NAOLIB:StopPlace:456",,1,,
"FR_NAOLIB:Quay:2445",,"Colonac","Colonac",,47.224174,-1.603172,"",,0,"FR_NAOLIB:StopPlace:1056",,1,,
"FR_NAOLIB:Quay:1598",,"Caboteurs","Caboteurs",,47.186424,-1.587247,"",,0,"FR_NAOLIB:StopPlace:656",,2,,
"FR_NAOLIB:Quay:1115",,"Porte de Sautron","Porte de Sautron",,47.251198,-1.619840,"",,0,"FR_NAOLIB:StopPlace:457",,1,,
"FR_NAOLIB:Quay:2444",,"Janvraie","Janvraie",,47.199482,-1.611353,"",,0,"FR_NAOLIB:StopPlace:1055",,1,,
"FR_NAOLIB:Quay:1597",,"Caboteurs","Caboteurs",,47.186466,-1.587435,"",,0,"FR_NAOLIB:StopPlace:656",,2,,
"FR_NAOLIB:Quay:1112",,"Croisy","Croizy",,47.254124,-1.627638,"",,0,"FR_NAOLIB:StopPlace:455",,2,,
"FR_NAOLIB:Quay:2443",,"Janvraie","Janvraie",,47.200001,-1.612307,"",,0,"FR_NAOLIB:StopPlace:1055",,1,,
"FR_NAOLIB:Quay:1596",,"Paix","Paix",,47.182423,-1.592418,"",,0,"FR_NAOLIB:StopPlace:655",,1,,
"FR_NAOLIB:Quay:1113",,"Les Lions","Les Lions",,47.249599,-1.613859,"",,0,"FR_NAOLIB:StopPlace:456",,1,,
"FR_NAOLIB:Quay:209",,"Rond-Point de Rennes","Rond-Point de Rennes",,47.233086,-1.566374,"",,0,"FR_NAOLIB:StopPlace:53",,1,,
"FR_NAOLIB:Quay:207",,"Belges - Montbazon","Belge Monbazon",,47.234425,-1.540074,"",,0,"FR_NAOLIB:StopPlace:52",,1,,
"FR_NAOLIB:Quay:208",,"Belges - Montbazon","Belge Monbazon",,47.234650,-1.540958,"",,0,"FR_NAOLIB:StopPlace:52",,1,,
"FR_NAOLIB:Quay:205",,"Belges - Montbazon","Belge Monbazon",,47.235912,-1.540851,"",,0,"FR_NAOLIB:StopPlace:52",,1,,
"FR_NAOLIB:Quay:1591",,"Mairie de Bouguenais","Mairie de Bouguenais",,47.178982,-1.618778,"",,0,"FR_NAOLIB:StopPlace:653",,2,,
"FR_NAOLIB:Quay:689",,"Fantaisie","Fantaisie",,47.252872,-1.569405,"",,0,"FR_NAOLIB:StopPlace:268",,1,,
"FR_NAOLIB:Quay:206",,"Belges - Montbazon","Belge Monbazon",,47.235588,-1.541134,"",,0,"FR_NAOLIB:StopPlace:52",,1,,
"FR_NAOLIB:Quay:203",,"Stade SNUC","Stade SNUC",,47.228024,-1.580695,"",,0,"FR_NAOLIB:StopPlace:51",,1,,
"FR_NAOLIB:Quay:687",,"Gournière","Gournière",,47.268265,-1.549444,"",,0,"FR_NAOLIB:StopPlace:267",,1,,
"FR_NAOLIB:Quay:204",,"Stade SNUC","Stade SNUC",,47.227966,-1.580547,"",,0,"FR_NAOLIB:StopPlace:51",,1,,
"FR_NAOLIB:Quay:688",,"Gournière","Gournière",,47.268421,-1.549425,"",,0,"FR_NAOLIB:StopPlace:267",,1,,
"FR_NAOLIB:Quay:674",,"Porte de La Chapelle","Porte de la Chapelle",,47.259327,-1.557202,"",,0,"FR_NAOLIB:StopPlace:260",,1,,
"FR_NAOLIB:Quay:675",,"Foulquier","Foulquier",,47.309822,-1.546301,"",,0,"FR_NAOLIB:StopPlace:261",,1,,
"FR_NAOLIB:Quay:672",,"Porte de La Chapelle","Porte de la Chapelle",,47.259895,-1.558183,"",,0,"FR_NAOLIB:StopPlace:260",,1,,
"FR_NAOLIB:Quay:673",,"Porte de La Chapelle","Porte de la Chapelle",,47.258976,-1.557399,"",,0,"FR_NAOLIB:StopPlace:260",,1,,
"FR_NAOLIB:Quay:670",,"Mongendrière","Mongendrière",,47.292366,-1.554571,"",,0,"FR_NAOLIB:StopPlace:259",,1,,
"FR_NAOLIB:Quay:671",,"Porte de La Chapelle","Porte de la Chapelle",,47.259743,-1.558081,"",,0,"FR_NAOLIB:StopPlace:260",,1,,
"FR_NAOLIB:Quay:2428",,"Forêt","Forêt",,47.244324,-1.575383,"",,0,"FR_NAOLIB:StopPlace:1047",,1,,
"FR_NAOLIB:Quay:2427",,"Forêt","Forêt",,47.244270,-1.575527,"",,0,"FR_NAOLIB:StopPlace:1047",,1,,
"FR_NAOLIB:Quay:2426",,"Chocolaterie","Chocolaterie",,47.242767,-1.528015,"",,0,"FR_NAOLIB:StopPlace:1046",,1,,
"FR_NAOLIB:Quay:1579",,"Platière","Platière",,47.194618,-1.558832,"",,0,"FR_NAOLIB:StopPlace:647",,2,,
"FR_NAOLIB:Quay:2425",,"Chocolaterie","Chocolaterie",,47.242874,-1.527700,"",,0,"FR_NAOLIB:StopPlace:1046",,1,,
"FR_NAOLIB:Quay:1578",,"Allende","Allienndé",,47.175434,-1.623906,"",,0,"FR_NAOLIB:StopPlace:646",,2,,
"FR_NAOLIB:Quay:2429",,"Bertrand","Bertrand",,47.257126,-1.575632,"",,0,"FR_NAOLIB:StopPlace:1048",,1,,
"FR_NAOLIB:Quay:2431",,"La Coulée","La Coulée",,47.260143,-1.574759,"",,0,"FR_NAOLIB:StopPlace:1049",,1,,
"FR_NAOLIB:Quay:1584",,"Pierre Blanche","Pierre Blanche",,47.172165,-1.627337,"",,0,"FR_NAOLIB:StopPlace:649",,1,,
"FR_NAOLIB:Quay:2430",,"Bertrand","Bertrand",,47.257030,-1.575795,"",,0,"FR_NAOLIB:StopPlace:1048",,1,,
"FR_NAOLIB:Quay:1583",,"Pierre Blanche","Pierre Blanche",,47.172035,-1.627255,"",,0,"FR_NAOLIB:StopPlace:649",,1,,
"FR_NAOLIB:Quay:1100",,"Ste-Philomène","Ste-Philomène",,47.211918,-1.724712,"",,0,"FR_NAOLIB:StopPlace:449",,2,,
"FR_NAOLIB:Quay:1582",,"Pottier","Pottier",,47.177616,-1.627272,"",,0,"FR_NAOLIB:StopPlace:648",,2,,
"FR_NAOLIB:Quay:1581",,"Pottier","Pottier",,47.177933,-1.627539,"",,0,"FR_NAOLIB:StopPlace:648",,1,,
"FR_NAOLIB:Quay:2435",,"La Close","La Close",,47.241531,-1.573315,"",,0,"FR_NAOLIB:StopPlace:1051",,1,,
"FR_NAOLIB:Quay:1588",,"Piano'cktail","Piano'cktail",,47.174816,-1.606378,"",,0,"FR_NAOLIB:StopPlace:651",,1,,
"FR_NAOLIB:Quay:1103",,"Cimetière Vieux Doulon","Cimetière de Vieux Doulon.",,47.238365,-1.500900,"",,0,"FR_NAOLIB:StopPlace:451",,1,,
"FR_NAOLIB:Quay:2434",,"Route de la Chapelle","Route de la Chapelle",,47.254883,-1.576118,"",,0,"FR_NAOLIB:StopPlace:1050",,1,,
"FR_NAOLIB:Quay:1587",,"Piano'cktail","Piano'cktail",,47.174809,-1.606623,"",,0,"FR_NAOLIB:StopPlace:651",,1,,
"FR_NAOLIB:Quay:1104",,"Cimetière Vieux Doulon","Cimetière de Vieux Doulon.",,47.238384,-1.500670,"",,0,"FR_NAOLIB:StopPlace:451",,1,,
"FR_NAOLIB:Quay:2433",,"Route de la Chapelle","Route de la Chapelle",,47.254528,-1.576276,"",,0,"FR_NAOLIB:StopPlace:1050",,1,,
"FR_NAOLIB:Quay:1586",,"Bougon","Bougon",,47.174339,-1.610735,"",,0,"FR_NAOLIB:StopPlace:650",,2,,
"FR_NAOLIB:Quay:1101",,"ESAT Vertonne","ESAT Vertonne",,47.184261,-1.482585,"",,0,"FR_NAOLIB:StopPlace:450",,1,,
"FR_NAOLIB:Quay:2432",,"La Coulée","La Coulée",,47.259487,-1.575022,"",,0,"FR_NAOLIB:StopPlace:1049",,1,,
"FR_NAOLIB:Quay:1585",,"Bougon","Bougon",,47.174187,-1.610665,"",,0,"FR_NAOLIB:StopPlace:650",,2,,
"FR_NAOLIB:Quay:1102",,"ESAT Vertonne","ESAT Vertonne",,47.184158,-1.482002,"",,0,"FR_NAOLIB:StopPlace:450",,1,,
"FR_NAOLIB:Quay:1580",,"Platière","Platière",,47.194546,-1.561089,"",,0,"FR_NAOLIB:StopPlace:647",,2,,
"FR_NAOLIB:Quay:678",,"La Cogne","La Cogne",,47.286858,-1.557390,"",,0,"FR_NAOLIB:StopPlace:262",,2,,
"FR_NAOLIB:Quay:679",,"La Chapelle Aulnay","La Chapelle Aulnay",,47.308186,-1.543152,"",,0,"FR_NAOLIB:StopPlace:263",,1,,
"FR_NAOLIB:Quay:676",,"Foulquier","Foulquier",,47.309662,-1.546087,"",,0,"FR_NAOLIB:StopPlace:261",,1,,
"FR_NAOLIB:Quay:677",,"La Cogne","La Cogne",,47.287613,-1.556758,"",,0,"FR_NAOLIB:StopPlace:262",,1,,
"FR_NAOLIB:Quay:223",,"Bas-Chantenay","Bas-Chantenay",,47.198185,-1.588932,"",,0,"FR_NAOLIB:StopPlace:58",,1,,
"FR_NAOLIB:Quay:224",,"Bas-Chantenay","Bas-Chantenay",,47.195644,-1.588648,"",,0,"FR_NAOLIB:StopPlace:58",,1,,
"FR_NAOLIB:Quay:221",,"Joncours","Joncours",,47.219952,-1.586780,"",,0,"FR_NAOLIB:StopPlace:57",,1,,
"FR_NAOLIB:Quay:222",,"Joncours","Joncours",,47.220661,-1.586255,"",,0,"FR_NAOLIB:StopPlace:57",,1,,
"FR_NAOLIB:Quay:220",,"Boulay Paty","Boulay Paty",,47.229061,-1.574693,"",,0,"FR_NAOLIB:StopPlace:56",,2,,
"FR_NAOLIB:Quay:1647",,"St-Exupéry","St-Exupéry",,47.152943,-1.594876,"",,0,"FR_NAOLIB:StopPlace:677",,2,,
"FR_NAOLIB:Quay:1646",,"St-Exupéry","St-Exupéry",,47.152824,-1.594808,"",,0,"FR_NAOLIB:StopPlace:677",,2,,
"FR_NAOLIB:Quay:1645",,"Les Ailes","Les Ailes",,47.170250,-1.575626,"",,0,"FR_NAOLIB:StopPlace:676",,2,,
"FR_NAOLIB:Quay:1644",,"Les Ailes","Les Ailes",,47.171211,-1.574128,"",,0,"FR_NAOLIB:StopPlace:676",,1,,
"FR_NAOLIB:Quay:1649",,"Bélouga","Bélouga",,47.165798,-1.583474,"",,0,"FR_NAOLIB:StopPlace:678",,2,,
"FR_NAOLIB:Quay:1648",,"Bélouga","Bélouga",,47.165749,-1.583668,"",,0,"FR_NAOLIB:StopPlace:678",,1,,
"FR_NAOLIB:Quay:1650",,"Jules Vallès","Jules Vallès",,47.173431,-1.570811,"",,0,"FR_NAOLIB:StopPlace:679",,1,,
"FR_NAOLIB:Quay:2501",,"St-Joseph de Porterie","St-Joseph-de-Porterie",,47.267830,-1.517028,"",,0,"FR_NAOLIB:StopPlace:1083",,1,,
"FR_NAOLIB:Quay:1654",,"Galheur","Galheur",,47.166576,-1.580868,"",,0,"FR_NAOLIB:StopPlace:681",,2,,
"FR_NAOLIB:Quay:2500",,"Portricq","Portricq",,47.265118,-1.521258,"",,0,"FR_NAOLIB:StopPlace:1082",,1,,
"FR_NAOLIB:Quay:1653",,"Aéroport","Aéroport",,47.157860,-1.601140,"",,0,"FR_NAOLIB:StopPlace:680",,1,,
"FR_NAOLIB:Quay:1652",,"Aéroport","Aéroport",,47.157944,-1.601322,"",,0,"FR_NAOLIB:StopPlace:680",,1,,
"FR_NAOLIB:Quay:1651",,"Jules Vallès","Jules Vallès",,47.173252,-1.571159,"",,0,"FR_NAOLIB:StopPlace:679",,1,,
"FR_NAOLIB:Quay:229",,"Zola","Zola",,47.213772,-1.586105,"",,0,"FR_NAOLIB:StopPlace:60",,2,,
"FR_NAOLIB:Quay:227",,"Cabrol","Cabrol",,47.203259,-1.588597,"",,0,"FR_NAOLIB:StopPlace:59",,1,,
"FR_NAOLIB:Quay:228",,"Cabrol","Cabrol",,47.204220,-1.588275,"",,0,"FR_NAOLIB:StopPlace:59",,1,,
"FR_NAOLIB:Quay:225",,"Bas-Chantenay","Bas-Chantenay",,47.198387,-1.587966,"",,0,"FR_NAOLIB:StopPlace:58",,2,,
"FR_NAOLIB:Quay:226",,"Bas-Chantenay","Bas-Chantenay",,47.198273,-1.589190,"",,0,"FR_NAOLIB:StopPlace:58",,1,,
"FR_NAOLIB:Quay:212",,"Rond-Point de Rennes","Rond-Point de Rennes",,47.232620,-1.565243,"",,0,"FR_NAOLIB:StopPlace:53",,1,,
"FR_NAOLIB:Quay:696",,"Recteur Schmitt","Recteur Shmitt","",47.252380,-1.552957,"",,0,"FR_NAOLIB:StopPlace:271",,2,,
"FR_NAOLIB:Quay:697",,"Recteur Schmitt","Recteur Shmitt","",47.251781,-1.552564,"",,0,"FR_NAOLIB:StopPlace:271",,1,,
"FR_NAOLIB:Quay:213",,"Noë Lambert","Noé Lambert",,47.230099,-1.528497,"",,0,"FR_NAOLIB:StopPlace:54",,1,,
"FR_NAOLIB:Quay:210",,"Rond-Point de Rennes","Rond-Point de Rennes",,47.233078,-1.566055,"",,0,"FR_NAOLIB:StopPlace:53",,1,,
"FR_NAOLIB:Quay:694",,"Ploreau","Ploreau",,47.303040,-1.551907,"",,0,"FR_NAOLIB:StopPlace:270",,1,,
"FR_NAOLIB:Quay:211",,"Rond-Point de Rennes","Rond-Point de Rennes",,47.232475,-1.565289,"",,0,"FR_NAOLIB:StopPlace:53",,1,,
"FR_NAOLIB:Quay:695",,"Ploreau","Ploreau",,47.303196,-1.551762,"",,0,"FR_NAOLIB:StopPlace:270",,1,,
"FR_NAOLIB:Quay:692",,"Les Roches","Les Roches",,47.263119,-1.580308,"",,0,"FR_NAOLIB:StopPlace:269",,1,,
"FR_NAOLIB:Quay:693",,"Les Roches","Les Roches",,47.263706,-1.580164,"",,0,"FR_NAOLIB:StopPlace:269",,1,,
"FR_NAOLIB:Quay:690",,"Fantaisie","Fantaisie",,47.252625,-1.568156,"",,0,"FR_NAOLIB:StopPlace:268",,1,,
"FR_NAOLIB:Quay:691",,"Les Roches","Les Roches",,47.263557,-1.579569,"",,0,"FR_NAOLIB:StopPlace:269",,1,,
"FR_NAOLIB:Quay:1636",,"Airbus","Airbus",,47.158684,-1.591217,"",,0,"FR_NAOLIB:StopPlace:672",,2,,
"FR_NAOLIB:Quay:1635",,"D2A - Aéroport","D2A - Aéroport",,47.156960,-1.597271,"",,0,"FR_NAOLIB:StopPlace:671",,2,,
"FR_NAOLIB:Quay:1634",,"D2A - Aéroport","D2A - Aéroport",,47.156868,-1.597437,"",,0,"FR_NAOLIB:StopPlace:671",,2,,
"FR_NAOLIB:Quay:1633",,"Châtelier","Châtelier",,47.184849,-1.593260,"",,0,"FR_NAOLIB:StopPlace:670",,2,,
"FR_NAOLIB:Quay:1639",,"Claire Roman","Claire Roman",,47.154705,-1.591494,"",,0,"FR_NAOLIB:StopPlace:673",,2,,
"FR_NAOLIB:Quay:1638",,"Claire Roman","Claire Roman",,47.154709,-1.591323,"",,0,"FR_NAOLIB:StopPlace:673",,2,,
"FR_NAOLIB:Quay:1637",,"Airbus","Airbus",,47.157982,-1.591278,"",,0,"FR_NAOLIB:StopPlace:672",,2,,
"FR_NAOLIB:Quay:1643",,"Lindbergh","Lindbergh",,47.155674,-1.597961,"",,0,"FR_NAOLIB:StopPlace:675",,2,,
"FR_NAOLIB:Quay:1642",,"Lindbergh","Lindbergh",,47.155067,-1.598372,"",,0,"FR_NAOLIB:StopPlace:675",,2,,
"FR_NAOLIB:Quay:1641",,"Brossais","Brossais",,47.162457,-1.585609,"",,0,"FR_NAOLIB:StopPlace:674",,2,,
"FR_NAOLIB:Quay:1640",,"Brossais","Brossais",,47.162590,-1.585625,"",,0,"FR_NAOLIB:StopPlace:674",,2,,
"FR_NAOLIB:Quay:218",,"Bd des Anglais","Bd des Anglais",,47.226723,-1.582948,"",,0,"FR_NAOLIB:StopPlace:55",,1,,
"FR_NAOLIB:Quay:219",,"Boulay Paty","Boulay Paty",,47.228802,-1.576632,"",,0,"FR_NAOLIB:StopPlace:56",,1,,
"FR_NAOLIB:Quay:216",,"Bd des Anglais","Bd des Anglais",,47.226440,-1.583419,"",,0,"FR_NAOLIB:StopPlace:55",,1,,
"FR_NAOLIB:Quay:217",,"Bd des Anglais","Bd des Anglais",,47.226173,-1.583122,"",,0,"FR_NAOLIB:StopPlace:55",,1,,
"FR_NAOLIB:Quay:214",,"Noë Lambert","Noé Lambert",,47.230453,-1.529163,"",,0,"FR_NAOLIB:StopPlace:54",,1,,
"FR_NAOLIB:Quay:698",,"Recteur Schmitt","Recteur Shmitt","",47.252720,-1.553305,"",,0,"FR_NAOLIB:StopPlace:271",,1,,
"FR_NAOLIB:Quay:215",,"Bd des Anglais","Bd des Anglais",,47.226398,-1.582673,"",,0,"FR_NAOLIB:StopPlace:55",,1,,
"FR_NAOLIB:Quay:699",,"Recteur Schmitt","Recteur Shmitt","",47.252228,-1.552692,"",,0,"FR_NAOLIB:StopPlace:271",,2,,
"FR_NAOLIB:Quay:245",,"Faneurs","Faneurs",,47.213707,-1.702753,"",,0,"FR_NAOLIB:StopPlace:66",,1,,
"FR_NAOLIB:Quay:246",,"Audubon","Audubon",,47.214066,-1.723228,"",,0,"FR_NAOLIB:StopPlace:67",,1,,
"FR_NAOLIB:Quay:243",,"Lac de Beaulieu","Lac de Beaulieu",,47.219410,-1.693109,"",,0,"FR_NAOLIB:StopPlace:65",,1,,
"FR_NAOLIB:Quay:244",,"Faneurs","Faneurs",,47.213741,-1.701966,"",,0,"FR_NAOLIB:StopPlace:66",,1,,
"FR_NAOLIB:Quay:241",,"L'Arche","L'Arche",,47.212887,-1.708616,"",,0,"FR_NAOLIB:StopPlace:64",,1,,
"FR_NAOLIB:Quay:242",,"Lac de Beaulieu","Lac de Beaulieu",,47.219353,-1.692426,"",,0,"FR_NAOLIB:StopPlace:65",,1,,
"FR_NAOLIB:Quay:240",,"L'Arche","L'Arche",,47.212845,-1.708374,"",,0,"FR_NAOLIB:StopPlace:64",,1,,
"FR_NAOLIB:Quay:2516",,"Cousteau","Cousteau",,47.239799,-1.513177,"",,0,"FR_NAOLIB:StopPlace:1090",,1,,
"FR_NAOLIB:Quay:1669",,"Tripode","Tripode",,47.208408,-1.540641,"",,0,"FR_NAOLIB:StopPlace:688",,1,,
"FR_NAOLIB:Quay:2515",,"Cousteau","Cousteau",,47.239864,-1.512916,"",,0,"FR_NAOLIB:StopPlace:1090",,1,,
"FR_NAOLIB:Quay:1668",,"Clos Toreau","Clos Taureau",,47.194115,-1.529071,"",,0,"FR_NAOLIB:StopPlace:687",,1,,
"FR_NAOLIB:Quay:2514",,"Lallié","Lallié",,47.226734,-1.546420,"",,0,"FR_NAOLIB:StopPlace:1089",,1,,
"FR_NAOLIB:Quay:1667",,"Clos Toreau","Clos Toreau",,47.194122,-1.529306,"",,0,"FR_NAOLIB:StopPlace:687",,2,,
"FR_NAOLIB:Quay:1666",,"Clos Toreau","Clos Taureau",,47.194332,-1.529102,"",,0,"FR_NAOLIB:StopPlace:687",,1,,
"FR_NAOLIB:Quay:2513",,"Lallié","Lallié",,47.227962,-1.544864,"",,0,"FR_NAOLIB:StopPlace:1089",,1,,
